TransactionID,CustomerID,ProductID,Quantity,Price,TransactionDate
T08770,C1481,P534,8,468.66,2025-05-03
T08771,C1131,P294,1,229.87,2025-05-03
T08772,C1404,P166,5,267.38,2025-02-25
T08773,C1754,P457,10,398.24,2025-01-09
T08774,C1488,P270,1,370.98,2025-03-30
T08775,C1639,P350,3,315.69,2025-04-10
T08776,C1717,P184,5,331.28,2025-01-06
T08777,C1637,P431,2,98.28,2025-01-04
T08778,C1037,P418,1,410.16,2025-04-02
T08779,C1634,P196,1,293.99,2025-03-27
T08780,C1697,P187,3,338.96,2025-02-20
T08781,C1923,P528,5,210.3,2025-03-27
T08782,C1491,P452,2,251.06,2025-03-28
T08783,C1574,P172,1,436.27,2025-03-14
T08784,C1916,P543,3,324.48,2025-02-07
T08785,C1571,P358,3,299.03,2025-04-05
T08786,C1146,P561,1,461.75,2025-03-31
T08787,C1015,P319,8,31.42,2025-05-24
T08788,C1672,P187,6,156.24,2025-04-09
T08789,C1487,P500,2,389.13,2025-05-14
T08790,C1386,P151,5,229.93,2025-05-18
T08791,C1244,P582,4,477.08,2025-05-16
T08792,C1110,P180,10,246.66,2025-06-14
T08793,C1978,P370,10,95.16,2025-05-08
T08794,C1423,P119,7,315.96,2025-01-26
T08795,C1685,P342,9,20.72,2025-02-19
T08796,C1633,P331,8,300.81,2025-06-12
T08797,C1891,P211,1,399.95,2025-04-27
T08798,C1634,P346,8,310.23,2025-02-09
T08799,C1054,P575,3,114.74,2025-04-03
T08800,C1661,P208,5,427.33,2025-02-05
T08801,C1155,P374,8,35.06,2025-03-15
T08802,C1495,P388,8,20.54,2025-02-06
T08803,C1371,P150,9,487.68,2025-06-30
T08804,C1196,P521,1,210.65,2025-02-06
T08805,C1209,P401,9,352.24,2025-01-03
T08806,C1647,P117,4,488.52,2025-05-05
T08807,C1083,P466,10,464.92,2025-05-05
T08808,C1950,P214,4,357.29,2025-01-08
T08809,C1582,P279,1,433.86,2025-02-17
T08810,C1630,P593,10,310.85,2025-05-02
T08811,C1538,P534,8,18.52,2025-01-31
T08812,C1963,P306,5,29.91,2025-06-15
T08813,C1392,P219,2,184.25,2025-02-20
T08814,C1068,P417,2,485.28,2025-01-16
T08815,C1175,P322,5,57.86,2025-04-17
T08816,C1244,P152,4,134.17,2025-03-28
T08817,C1492,P389,7,161.81,2025-01-31
T08818,C1191,P412,10,55.19,2025-02-27
T08819,C1961,P524,2,208.52,2025-06-13
T08820,C1021,P476,8,214.65,2025-06-04
T08821,C1728,P360,5,92.33,2025-04-07
T08822,C1559,P282,9,437.31,2025-05-06
T08823,C1894,P467,10,120.73,2025-03-30
T08824,C1464,P374,3,324.16,2025-06-10
T08825,C1092,P337,9,26.82,2025-02-09
T08826,C1475,P152,6,139.07,2025-04-18
T08827,C1181,P389,6,152.4,2025-03-07
T08828,C1956,P270,3,332.21,2025-04-28
T08829,C1899,P211,4,46.43,2025-06-20
T08830,C1865,P578,1,170.31,2025-04-24
T08831,C1460,P552,6,497.03,2025-01-12
T08832,C1704,P301,6,297.19,2025-01-23
T08833,C1986,P287,6,203.09,2025-06-23
T08834,C1218,P376,10,218.5,2025-01-14
T08835,C1840,P439,2,195.87,2025-06-20
T08836,C1267,P418,10,448.0,2025-01-16
T08837,C1200,P140,5,452.65,2025-04-23
T08838,C1565,P406,3,120.46,2025-02-03
T08839,C1966,P464,3,440.59,2025-02-25
T08840,C1911,P503,3,13.79,2025-05-28
T08841,C1195,P212,10,191.14,2025-01-01
T08842,C1068,P310,6,357.84,2025-02-18
T08843,C1883,P178,10,457.39,2025-04-06
T08844,C1570,P391,1,479.95,2025-03-15
T08845,C1337,P231,4,226.6,2025-05-05
T08846,C1089,P440,2,487.87,2025-03-11
T08847,C1200,P248,2,148.97,2025-01-15
T08848,C1623,P213,7,268.22,2025-01-30
T08849,C1981,P400,2,310.27,2025-04-07
T08850,C1714,P539,5,38.01,2025-03-08
T08851,C1379,P341,1,117.72,2025-06-22
T08852,C1581,P159,9,137.62,2025-04-01
T08853,C1756,P172,8,74.82,2025-06-13
T08854,C1901,P573,3,244.98,2025-04-28
T08855,C1200,P475,10,45.46,2025-01-01
T08856,C1161,P177,1,172.08,2025-06-15
T08857,C1076,P202,10,366.86,2025-01-28
T08858,C1793,P210,7,147.25,2025-04-03
T08859,C1377,P541,6,495.09,2025-02-11
T08860,C1010,P260,3,488.09,2025-02-06
T08861,C1106,P159,9,298.89,2025-04-29
T08862,C1066,P334,3,294.7,2025-03-10
T08863,C1885,P339,5,236.25,2025-06-02
T08864,C1214,P572,7,110.07,2025-03-27
T08865,C1733,P202,1,282.85,2025-02-03
T08866,C1895,P554,9,258.83,2025-02-01
T08867,C1144,P535,3,264.57,2025-06-07
T08868,C1437,P559,3,141.05,2025-02-11
T08869,C1821,P147,4,432.27,2025-05-23
T08870,C1872,P311,4,340.69,2025-03-05
T08871,C1094,P472,5,489.69,2025-03-27
T08872,C1726,P208,3,417.39,2025-04-01
T08873,C1956,P481,1,280.01,2025-04-15
T08874,C1654,P386,2,419.92,2025-05-13
T08875,C1321,P316,4,302.53,2025-02-03
T08876,C1760,P305,7,442.76,2025-03-20
T08877,C1156,P453,10,494.88,2025-04-16
T08878,C1411,P581,7,208.92,2025-05-14
T08879,C1119,P491,9,105.28,2025-03-06
T08880,C1923,P578,3,121.88,2025-03-08
T08881,C1264,P112,1,256.52,2025-04-23
T08882,C1616,P163,3,154.18,2025-02-26
T08883,C1916,P290,10,246.92,2025-02-21
T08884,C1249,P288,9,490.37,2025-03-06
T08885,C1001,P404,5,14.41,2025-03-15
T08886,C1553,P242,5,335.74,2025-02-04
T08887,C1511,P118,6,481.98,2025-03-21
T08888,C1546,P363,4,387.37,2025-04-15
T08889,C1813,P210,7,80.17,2025-05-18
T08890,C1628,P312,3,454.83,2025-01-27
T08891,C1803,P167,5,317.71,2025-03-24
T08892,C1204,P133,9,39.5,2025-01-26
T08893,C1176,P376,5,165.87,2025-05-10
T08894,C1900,P329,1,434.55,2025-02-12
T08895,C1636,P434,9,361.37,2025-02-13
T08896,C1718,P302,1,333.86,2025-05-03
T08897,C1354,P293,8,104.43,2025-06-08
T08898,C1826,P191,5,259.14,2025-03-27
T08899,C1060,P209,9,116.84,2025-03-08
T08900,C1682,P125,1,329.33,2025-06-11
T08901,C1872,P341,8,121.09,2025-03-11
T08902,C1542,P434,4,242.24,2025-03-31
T08903,C1709,P163,7,40.45,2025-03-21
T08904,C1777,P325,8,312.29,2025-03-22
T08905,C1261,P512,3,248.82,2025-01-27
T08906,C1002,P592,6,364.97,2025-03-07
T08907,C1964,P179,2,456.62,2025-06-16
T08908,C1804,P389,4,122.1,2025-06-12
T08909,C1370,P386,2,235.81,2025-01-11
T08910,C1565,P276,6,300.04,2025-06-27
T08911,C1566,P404,5,41.81,2025-03-02
T08912,C1583,P597,3,62.59,2025-01-09
T08913,C1191,P159,8,443.81,2025-04-25
T08914,C1573,P300,6,101.04,2025-02-02
T08915,C1278,P348,10,498.54,2025-05-23
T08916,C1391,P587,3,192.21,2025-06-05
T08917,C1376,P384,3,144.96,2025-01-05
T08918,C1020,P158,8,43.89,2025-04-19
T08919,C1014,P495,7,411.28,2025-01-12
T08920,C1154,P557,2,311.51,2025-02-28
T08921,C1684,P482,4,125.08,2025-03-04
T08922,C1514,P592,1,280.19,2025-02-11
T08923,C1532,P359,6,291.88,2025-05-26
T08924,C1312,P276,2,259.75,2025-05-01
T08925,C1131,P535,7,254.79,2025-06-24
T08926,C1978,P500,8,450.23,2025-05-20
T08927,C1788,P579,4,92.6,2025-05-13
T08928,C1923,P181,5,20.13,2025-02-01
T08929,C1630,P442,2,458.41,2025-06-24
T08930,C1392,P295,2,155.07,2025-03-04
T08931,C1026,P375,5,356.92,2025-01-02
T08932,C1394,P528,4,27.84,2025-03-09
T08933,C1345,P511,2,235.51,2025-03-04
T08934,C1295,P151,2,230.38,2025-01-23
T08935,C1373,P118,2,94.27,2025-06-05
T08936,C1340,P252,9,170.94,2025-05-04
T08937,C1521,P336,1,330.93,2025-01-12
T08938,C1281,P344,4,315.63,2025-04-03
T08939,C1732,P177,6,226.72,2025-04-01
T08940,C1831,P550,2,347.06,2025-02-18
T08941,C1395,P425,2,383.76,2025-05-12
T08942,C1965,P243,10,267.39,2025-05-18
T08943,C1388,P479,6,440.59,2025-06-08
T08944,C1226,P200,9,185.36,2025-01-16
T08945,C1815,P574,7,323.47,2025-04-11
T08946,C1917,P239,9,225.01,2025-05-20
T08947,C1097,P552,4,364.41,2025-02-17
T08948,C1239,P318,4,381.82,2025-06-03
T08949,C1104,P591,9,20.94,2025-04-05
T08950,C1929,P365,9,23.86,2025-04-03
T08951,C1967,P229,4,445.82,2025-01-26
T08952,C1103,P125,2,438.42,2025-06-13
T08953,C1686,P326,6,150.58,2025-04-14
T08954,C1024,P416,3,265.1,2025-01-22
T08955,C1557,P213,5,247.31,2025-01-05
T08956,C1874,P369,3,210.4,2025-01-27
T08957,C1689,P428,1,233.93,2025-03-01
T08958,C1973,P432,7,344.17,2025-06-21
T08959,C1425,P540,2,485.12,2025-02-11
T08960,C1180,P163,9,486.42,2025-06-10
T08961,C1167,P528,8,321.86,2025-03-05
T08962,C1167,P533,10,308.75,2025-02-14
T08963,C1793,P565,5,314.71,2025-01-27
T08964,C1213,P554,3,235.79,2025-04-28
T08965,C1650,P268,7,192.15,2025-01-25
T08966,C1842,P181,2,98.33,2025-05-10
T08967,C1870,P146,6,397.57,2025-02-07
T08968,C1985,P267,6,436.41,2025-02-07
T08969,C1558,P247,6,454.19,2025-04-13
T08970,C1803,P222,9,476.81,2025-05-16
T08971,C1528,P482,7,281.59,2025-03-18
T08972,C1742,P490,3,60.97,2025-01-29
T08973,C1245,P487,3,93.79,2025-01-26
T08974,C1892,P447,2,475.99,2025-05-10
T08975,C1902,P479,2,107.19,2025-02-04
T08976,C1240,P449,3,231.09,2025-03-29
T08977,C1444,P403,5,153.45,2025-01-16
T08978,C1742,P244,5,51.27,2025-05-26
T08979,C1931,P547,1,271.36,2025-05-17
T08980,C1713,P563,4,248.83,2025-04-19
T08981,C1439,P260,7,142.92,2025-02-24
T08982,C1029,P293,3,189.11,2025-01-27
T08983,C1582,P487,6,228.33,2025-04-24
T08984,C1429,P347,9,111.29,2025-02-14
T08985,C1900,P200,6,400.65,2025-04-09
T08986,C1504,P476,5,391.87,2025-01-13
T08987,C1030,P262,4,445.85,2025-01-11
T08988,C1941,P465,6,496.16,2025-02-01
T08989,C1913,P344,8,277.12,2025-02-10
T08990,C1278,P276,9,419.98,2025-02-17
T08991,C1211,P124,8,310.35,2025-06-05
T08992,C1630,P223,5,18.54,2025-04-14
T08993,C1048,P508,2,73.84,2025-01-23
T08994,C1876,P251,7,240.13,2025-02-17
T08995,C1247,P353,2,381.09,2025-04-27
T08996,C1834,P300,9,295.75,2025-03-10
T08997,C1032,P314,9,435.29,2025-06-29
T08998,C1920,P322,1,255.25,2025-02-12
T08999,C1556,P189,6,126.92,2025-05-29
T09000,C1857,P284,2,272.75,2025-02-21
T09001,C1204,P165,7,70.24,2025-03-30
T09002,C1369,P490,10,294.24,2025-03-09
T09003,C1985,P593,8,180.23,2025-01-27
T09004,C1784,P400,8,209.09,2025-06-13
T09005,C1125,P125,6,122.35,2025-06-01
T09006,C1685,P541,3,396.9,2025-04-16
T09007,C1337,P267,10,180.24,2025-05-01
T09008,C1947,P260,6,335.17,2025-01-08
T09009,C1894,P332,5,159.29,2025-01-05
T09010,C1193,P340,5,394.07,2025-01-21
T09011,C1377,P108,2,201.51,2025-06-01
T09012,C1756,P516,7,133.64,2025-02-13
T09013,C1736,P136,9,223.16,2025-05-11
T09014,C1310,P478,7,247.21,2025-02-25
T09015,C1462,P274,5,482.0,2025-01-28
T09016,C1130,P434,4,42.72,2025-02-28
T09017,C1305,P557,1,89.54,2025-05-24
T09018,C1727,P283,2,192.37,2025-04-17
T09019,C1026,P369,9,284.53,2025-03-08
T09020,C1299,P100,1,475.16,2025-01-19
T09021,C1500,P497,10,178.78,2025-06-10
T09022,C1973,P315,1,353.83,2025-06-22
T09023,C1597,P498,10,13.58,2025-05-16
T09024,C1160,P383,2,455.23,2025-03-22
T09025,C1784,P474,8,159.43,2025-03-23
T09026,C1405,P569,3,103.43,2025-01-28
T09027,C1245,P559,2,324.55,2025-02-16
T09028,C1082,P479,10,491.25,2025-05-02
T09029,C1679,P551,8,470.46,2025-02-19
T09030,C1792,P403,2,58.62,2025-04-19
T09031,C1621,P100,8,190.76,2025-01-15
T09032,C1255,P367,9,104.35,2025-05-04
T09033,C1378,P338,9,269.67,2025-06-12
T09034,C1196,P205,5,450.54,2025-03-29
T09035,C1009,P558,7,232.0,2025-02-19
T09036,C1387,P135,6,60.98,2025-03-12
T09037,C1625,P321,2,323.65,2025-02-23
T09038,C1086,P111,10,129.68,2025-03-16
T09039,C1382,P381,9,308.43,2025-06-01
T09040,C1132,P547,4,444.68,2025-01-16
T09041,C1482,P565,9,77.61,2025-01-29
T09042,C1838,P392,9,487.47,2025-04-19
T09043,C1572,P212,1,37.89,2025-06-01
T09044,C1647,P139,9,210.77,2025-01-08
T09045,C1357,P199,1,374.42,2025-01-19
T09046,C1165,P223,7,369.48,2025-04-02
T09047,C1923,P542,1,183.55,2025-05-10
T09048,C1294,P259,9,294.44,2025-01-28
T09049,C1481,P167,1,88.5,2025-04-15
T09050,C1831,P123,9,261.8,2025-04-19
T09051,C1457,P525,1,94.2,2025-06-21
T09052,C1926,P386,9,387.82,2025-05-02
T09053,C1511,P368,10,120.8,2025-06-20
T09054,C1036,P177,1,252.57,2025-06-03
T09055,C1628,P512,8,131.15,2025-03-16
T09056,C1703,P342,10,111.78,2025-03-08
T09057,C1198,P435,9,241.04,2025-06-15
T09058,C1167,P392,5,44.16,2025-06-04
T09059,C1605,P580,2,266.27,2025-06-01
T09060,C1388,P372,6,178.67,2025-05-21
T09061,C1681,P159,8,495.52,2025-06-14
T09062,C1048,P284,9,392.72,2025-01-04
T09063,C1413,P257,8,122.49,2025-03-11
T09064,C1160,P109,5,25.49,2025-06-27
T09065,C1195,P481,4,240.76,2025-04-23
T09066,C1912,P200,9,394.45,2025-06-11
T09067,C1170,P384,4,111.72,2025-06-12
T09068,C1585,P400,4,355.67,2025-06-25
T09069,C1523,P506,6,235.44,2025-05-17
T09070,C1653,P521,3,205.65,2025-06-09
T09071,C1006,P211,1,457.82,2025-05-26
T09072,C1337,P283,7,61.71,2025-05-19
T09073,C1809,P451,10,245.61,2025-01-14
T09074,C1655,P254,4,112.95,2025-04-25
T09075,C1546,P506,5,411.59,2025-03-17
T09076,C1739,P241,10,70.0,2025-05-19
T09077,C1584,P553,8,308.84,2025-01-03
T09078,C1726,P509,2,48.7,2025-06-27
T09079,C1736,P285,9,256.81,2025-06-24
T09080,C1201,P300,6,330.09,2025-06-29
T09081,C1742,P584,4,217.84,2025-02-06
T09082,C1189,P139,10,156.95,2025-01-01
T09083,C1480,P502,1,258.72,2025-04-26
T09084,C1663,P384,5,492.29,2025-05-26
T09085,C1854,P401,8,267.5,2025-03-30
T09086,C1347,P157,3,199.11,2025-05-16
T09087,C1953,P384,8,454.26,2025-03-04
T09088,C1591,P266,7,472.07,2025-04-18
T09089,C1318,P227,2,318.09,2025-04-15
T09090,C1208,P277,2,329.34,2025-03-30
T09091,C1001,P196,4,54.74,2025-04-21
T09092,C1309,P249,4,13.4,2025-06-09
T09093,C1411,P322,9,313.74,2025-02-25
T09094,C1046,P588,7,163.05,2025-04-18
T09095,C1999,P517,2,49.01,2025-04-02
T09096,C1771,P162,10,495.98,2025-03-17
T09097,C1712,P427,7,238.32,2025-04-18
T09098,C1612,P204,5,399.7,2025-06-27
T09099,C1031,P485,6,24.32,2025-05-17
T09100,C1097,P124,4,399.26,2025-06-07
T09101,C1367,P441,7,228.17,2025-06-22
T09102,C1391,P102,4,105.7,2025-05-19
T09103,C1535,P354,10,258.93,2025-03-05
T09104,C1181,P453,2,33.24,2025-05-26
T09105,C1561,P421,7,417.35,2025-03-02
T09106,C1089,P480,7,183.47,2025-03-20
T09107,C1532,P521,8,181.93,2025-01-10
T09108,C1070,P306,7,332.56,2025-02-16
T09109,C1083,P289,4,22.63,2025-01-17
T09110,C1279,P560,7,173.17,2025-03-31
T09111,C1851,P550,5,263.37,2025-03-22
T09112,C1132,P507,5,353.9,2025-02-10
T09113,C1945,P374,9,248.59,2025-03-25
T09114,C1846,P522,7,497.75,2025-04-05
T09115,C1542,P477,4,44.57,2025-06-03
T09116,C1471,P562,3,381.36,2025-06-14
T09117,C1447,P146,7,461.55,2025-02-08
T09118,C1093,P538,5,354.86,2025-03-15
T09119,C1096,P392,8,347.33,2025-03-15
T09120,C1251,P237,9,358.99,2025-01-08
T09121,C1222,P382,9,485.48,2025-05-14
T09122,C1876,P561,3,422.34,2025-04-25
T09123,C1787,P226,7,152.07,2025-02-20
T09124,C1813,P272,1,225.76,2025-06-17
T09125,C1211,P355,2,252.99,2025-03-07
T09126,C1881,P229,5,178.8,2025-03-11
T09127,C1051,P426,10,335.28,2025-05-30
T09128,C1468,P523,1,204.36,2025-01-23
T09129,C1705,P419,1,220.98,2025-06-10
T09130,C1897,P346,3,471.05,2025-04-21
T09131,C1392,P420,6,150.12,2025-06-15
T09132,C1685,P298,3,144.81,2025-05-13
T09133,C1318,P181,3,279.11,2025-05-25
T09134,C1954,P175,8,48.07,2025-02-27
T09135,C1070,P595,9,117.12,2025-02-03
T09136,C1136,P343,2,222.62,2025-04-10
T09137,C1996,P447,5,191.8,2025-02-06
T09138,C1840,P455,7,121.65,2025-03-27
T09139,C1277,P285,2,187.74,2025-01-07
T09140,C1928,P316,9,196.52,2025-04-16
T09141,C1695,P594,9,151.58,2025-03-12
T09142,C1174,P428,5,274.62,2025-01-08
T09143,C1574,P280,4,476.61,2025-02-11
T09144,C1931,P369,3,269.14,2025-05-06
T09145,C1087,P343,3,56.35,2025-04-10
T09146,C1291,P465,2,302.24,2025-04-29
T09147,C1651,P304,6,424.85,2025-06-23
T09148,C1812,P521,7,152.64,2025-03-24
T09149,C1210,P333,5,250.19,2025-06-28
T09150,C1759,P183,7,114.45,2025-03-23
T09151,C1269,P542,9,385.7,2025-04-24
T09152,C1678,P110,1,331.37,2025-05-20
T09153,C1256,P348,10,32.69,2025-05-14
T09154,C1979,P247,6,254.98,2025-04-13
T09155,C1729,P157,2,114.89,2025-03-23
T09156,C1964,P585,9,133.51,2025-06-28
T09157,C1272,P531,2,37.31,2025-02-06
T09158,C1741,P210,7,272.72,2025-05-10
T09159,C1675,P225,1,261.72,2025-05-28
T09160,C1385,P510,10,446.75,2025-03-26
T09161,C1666,P217,10,65.41,2025-03-08
T09162,C1610,P593,6,240.24,2025-06-23
T09163,C1594,P455,1,218.16,2025-03-02
T09164,C1240,P136,7,83.65,2025-01-14
T09165,C1429,P549,6,220.8,2025-03-16
T09166,C1656,P538,8,76.03,2025-05-18
T09167,C1551,P563,6,316.09,2025-05-05
T09168,C1559,P113,7,371.83,2025-04-17
T09169,C1843,P402,2,149.8,2025-03-02
T09170,C1713,P479,9,330.11,2025-01-09
T09171,C1790,P204,6,259.74,2025-02-15
T09172,C1336,P397,4,215.05,2025-04-04
T09173,C1057,P382,8,466.29,2025-05-31
T09174,C1572,P466,9,309.2,2025-04-03
T09175,C1041,P146,7,170.12,2025-03-01
T09176,C1263,P347,4,237.53,2025-06-04
T09177,C1005,P566,1,435.1,2025-01-14
T09178,C1969,P520,9,314.97,2025-05-31
T09179,C1888,P129,2,435.02,2025-03-11
T09180,C1450,P346,6,243.96,2025-05-06
T09181,C1245,P568,10,257.35,2025-01-10
T09182,C1101,P207,4,64.9,2025-04-02
T09183,C1290,P466,1,21.47,2025-05-23
T09184,C1466,P306,9,474.81,2025-03-18
T09185,C1596,P280,7,205.91,2025-05-16
T09186,C1008,P554,2,198.36,2025-01-04
T09187,C1750,P494,7,214.63,2025-06-18
T09188,C1421,P320,10,46.52,2025-03-30
T09189,C1098,P201,2,326.36,2025-06-05
T09190,C1952,P436,4,156.19,2025-06-05
T09191,C1926,P205,4,120.47,2025-06-16
T09192,C1979,P111,7,165.51,2025-04-10
T09193,C1817,P229,2,94.05,2025-02-09
T09194,C1832,P384,2,450.11,2025-04-22
T09195,C1200,P482,8,220.96,2025-01-09
T09196,C1259,P129,9,123.91,2025-03-12
T09197,C1514,P347,8,247.46,2025-02-15
T09198,C1939,P324,6,144.47,2025-06-11
T09199,C1848,P183,1,318.31,2025-03-06
T09200,C1426,P270,3,165.44,2025-04-21
T09201,C1394,P403,6,400.65,2025-03-04
T09202,C1378,P373,5,309.33,2025-01-27
T09203,C1866,P261,2,205.59,2025-02-26
T09204,C1846,P397,4,379.31,2025-02-02
T09205,C1885,P169,4,162.74,2025-03-07
T09206,C1070,P291,6,107.94,2025-05-12
T09207,C1388,P416,10,380.42,2025-01-14
T09208,C1869,P491,4,145.77,2025-01-30
T09209,C1464,P132,3,211.44,2025-05-22
T09210,C1377,P471,1,61.15,2025-06-04
T09211,C1402,P308,3,298.51,2025-03-03
T09212,C1303,P563,2,66.25,2025-06-14
T09213,C1313,P202,9,136.77,2025-02-09
T09214,C1107,P116,9,341.04,2025-04-25
T09215,C1594,P168,5,47.82,2025-06-30
T09216,C1985,P397,2,476.66,2025-04-24
T09217,C1894,P137,4,160.81,2025-03-07
T09218,C1774,P433,7,496.14,2025-05-07
T09219,C1516,P144,5,63.64,2025-05-24
T09220,C1734,P174,9,275.97,2025-03-03
T09221,C1833,P158,10,249.49,2025-06-13
T09222,C1504,P350,5,127.24,2025-05-06
T09223,C1204,P591,4,247.23,2025-06-14
T09224,C1188,P398,5,124.54,2025-03-11
T09225,C1056,P121,2,144.79,2025-05-16
T09226,C1446,P128,6,255.44,2025-03-28
T09227,C1200,P294,1,484.52,2025-06-10
T09228,C1139,P191,2,178.1,2025-04-18
T09229,C1277,P575,9,381.43,2025-02-25
T09230,C1741,P548,8,280.98,2025-02-09
T09231,C1496,P537,1,422.45,2025-01-30
T09232,C1392,P569,9,110.39,2025-05-07
T09233,C1883,P588,1,488.63,2025-02-16
T09234,C1233,P397,10,471.11,2025-05-29
T09235,C1814,P141,10,163.7,2025-05-23
T09236,C1490,P314,9,286.06,2025-02-16
T09237,C1480,P137,6,67.77,2025-05-25
T09238,C1536,P181,8,279.26,2025-01-20
T09239,C1331,P124,2,389.37,2025-01-25
T09240,C1518,P361,5,471.15,2025-06-27
T09241,C1420,P134,5,35.89,2025-03-09
T09242,C1710,P415,1,112.18,2025-04-19
T09243,C1916,P118,3,132.06,2025-04-24
T09244,C1753,P408,2,253.25,2025-04-27
T09245,C1119,P463,6,175.66,2025-04-11
T09246,C1798,P165,8,365.89,2025-03-31
T09247,C1153,P290,3,13.27,2025-02-15
T09248,C1801,P447,10,132.58,2025-03-04
T09249,C1090,P486,5,25.69,2025-02-08
T09250,C1993,P441,8,77.62,2025-03-28
T09251,C1394,P461,10,289.85,2025-01-11
T09252,C1272,P433,2,276.26,2025-05-31
T09253,C1666,P183,1,331.87,2025-01-05
T09254,C1726,P511,6,396.85,2025-02-04
T09255,C1856,P195,4,303.36,2025-04-27
T09256,C1543,P515,1,59.86,2025-04-20
T09257,C1914,P422,6,274.31,2025-01-30
T09258,C1230,P546,3,170.68,2025-03-19
T09259,C1851,P115,2,46.83,2025-02-01
T09260,C1478,P375,7,328.26,2025-02-18
T09261,C1473,P347,3,414.47,2025-04-14
T09262,C1912,P389,3,364.31,2025-01-22
T09263,C1981,P484,9,366.85,2025-06-26
T09264,C1569,P457,6,244.18,2025-06-10
T09265,C1218,P411,5,265.83,2025-04-16
T09266,C1359,P453,8,171.88,2025-01-13
T09267,C1616,P145,3,212.2,2025-02-06
T09268,C1901,P286,6,209.61,2025-04-04
T09269,C1115,P485,4,222.63,2025-05-20
T09270,C1832,P157,7,95.76,2025-05-22
T09271,C1612,P119,7,468.18,2025-04-14
T09272,C1798,P288,2,341.96,2025-05-06
T09273,C1325,P425,5,54.92,2025-01-13
T09274,C1087,P484,6,334.67,2025-03-17
T09275,C1189,P578,2,242.62,2025-04-30
T09276,C1208,P487,7,266.34,2025-03-21
T09277,C1123,P313,6,464.35,2025-05-08
T09278,C1710,P429,8,258.59,2025-05-23
T09279,C1794,P147,6,322.49,2025-01-01
T09280,C1791,P282,2,442.06,2025-04-09
T09281,C1547,P472,3,294.33,2025-01-16
T09282,C1228,P219,9,261.88,2025-02-24
T09283,C1267,P590,7,428.47,2025-04-11
T09284,C1962,P279,10,302.25,2025-01-06
T09285,C1117,P135,6,483.53,2025-06-07
T09286,C1023,P472,1,419.58,2025-03-23
T09287,C1630,P287,8,122.01,2025-01-19
T09288,C1998,P252,4,471.8,2025-01-07
T09289,C1797,P195,2,348.3,2025-04-17
T09290,C1786,P386,2,479.42,2025-02-18
T09291,C1707,P363,5,172.82,2025-05-25
T09292,C1383,P197,2,125.87,2025-01-22
T09293,C1953,P489,6,186.37,2025-03-29
T09294,C1607,P164,8,389.34,2025-03-02
T09295,C1357,P588,7,46.66,2025-06-05
T09296,C1463,P407,8,409.87,2025-01-16
T09297,C1976,P452,8,21.71,2025-06-09
T09298,C1158,P564,4,265.41,2025-04-15
T09299,C1298,P170,10,463.04,2025-04-07
T09300,C1378,P210,10,137.96,2025-02-05
T09301,C1612,P463,6,440.51,2025-05-22
T09302,C1492,P158,4,129.57,2025-06-23
T09303,C1579,P331,3,430.19,2025-03-02
T09304,C1295,P410,1,177.39,2025-05-25
T09305,C1638,P340,9,100.68,2025-02-01
T09306,C1814,P145,7,216.29,2025-01-09
T09307,C1152,P155,6,465.42,2025-04-04
T09308,C1881,P303,3,446.17,2025-06-20
T09309,C1221,P371,2,74.7,2025-02-04
T09310,C1219,P245,7,136.38,2025-01-09
T09311,C1885,P320,1,210.46,2025-02-26
T09312,C1567,P157,7,439.02,2025-03-20
T09313,C1369,P455,1,326.06,2025-02-03
T09314,C1393,P330,4,155.99,2025-06-23
T09315,C1397,P342,10,377.48,2025-02-28
T09316,C1615,P265,7,482.1,2025-02-26
T09317,C1328,P214,4,273.13,2025-01-19
T09318,C1226,P574,1,125.17,2025-04-17
T09319,C1372,P591,10,227.29,2025-01-20
T09320,C1666,P150,3,160.75,2025-06-19
T09321,C1075,P143,5,352.0,2025-06-26
T09322,C1417,P347,8,175.28,2025-02-14
T09323,C1160,P230,6,447.72,2025-06-18
T09324,C1566,P142,9,143.57,2025-02-22
T09325,C1859,P254,2,116.9,2025-04-03
T09326,C1163,P384,4,183.72,2025-03-02
T09327,C1379,P542,9,175.44,2025-05-27
T09328,C1716,P366,3,286.16,2025-05-12
T09329,C1574,P461,4,324.95,2025-01-17
T09330,C1970,P331,4,45.72,2025-01-20
T09331,C1673,P205,5,211.38,2025-02-03
T09332,C1863,P132,4,45.76,2025-01-09
T09333,C1603,P428,6,392.45,2025-06-28
T09334,C1611,P299,4,258.66,2025-03-13
T09335,C1859,P110,4,208.97,2025-03-24
T09336,C1430,P305,8,201.73,2025-01-08
T09337,C1941,P121,9,103.69,2025-04-01
T09338,C1375,P381,10,191.72,2025-03-14
T09339,C1524,P511,2,437.78,2025-05-28
T09340,C1305,P417,1,69.46,2025-05-30
T09341,C1641,P459,6,188.58,2025-01-21
T09342,C1881,P453,9,64.03,2025-05-25
T09343,C1860,P473,5,40.15,2025-04-18
T09344,C1997,P578,8,331.18,2025-03-26
T09345,C1403,P395,9,77.13,2025-01-21
T09346,C1455,P346,7,387.76,2025-03-30
T09347,C1658,P270,4,381.61,2025-01-11
T09348,C1060,P303,1,232.57,2025-05-21
T09349,C1405,P349,3,239.61,2025-01-19
T09350,C1740,P584,10,213.01,2025-04-10
T09351,C1676,P566,5,10.52,2025-06-15
